,,×,コンビニ（経営者）,それ以外,・例年と比べて雪が少ないため来客数はそれほど減っていない。しかし、光熱費は依然高く、除雪代もシーズン契約のため経費が掛かっており、経営は厳しい。競合もできたため、売上も徐々に減っている。人手が足りない状況も変わっておらず、24時間営業は厳しい。,
,,×,衣料品専門店（経営者）,来客数の動き,・１月は暖かかったため気分は春に向かっていたが、２月初めに吹雪があったため出鼻をくじかれてしまった。雪は少ないが寒いため来客数が少ない。,
,,×,一般レストラン（経営者）,来客数の動き,・来客数は１月後半から減り、２月は極端に少なくなっている。客の財布のひもも固い。,
,,×,一般レストラン（経営者）,お客様の様子,・例年より雪が少ない分、昼の来客数に動きがあるが、夜は家族連れを含む一般客の来客数が前月よりも減少している。法人や組合団体等の客の予約数は新型コロナウイルス感染症発生前よりも増加している。エリア的には活気がなく、景気は相当冷え込んでいる。,
"企業
動向
関連

(東北)",,◎,＊,＊,＊,
,,○,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・市長が変わり行政改革の影響で発注量が減っている。,
,,○,電気機械器具製造業（企画担当）,取引先の様子,・半導体デバイスメーカーである顧客の開発遅延が続いていたが、量産に向けた設備投資の動きがやや活発になっている。,
,,○,輸送用機械器具製造業（経営者）,取引先の様子,・前月からの引き合い案件が正式受注となり、全体的な売上の増加が見込める。,
,,○,その他企業［企画業］（経営者）,それ以外,・雪不足で町内のスキー客の入りは期待値を下回っている。しかし、コロナ禍が明けた影響からか、宿泊施設の来客数は多くなっている。,
,,□,農林水産業（従業者）,それ以外,・冬はせん定などの管理作業を行っているため、景気に変わりはない。,
,,□,食料品製造業（経営者）,受注量や販売量の動き,・バレンタインやひな祭りの企画商品の動きが良かった。,
,,□,食料品製造業（営業担当）,受注量や販売量の動き,・販売量の前年割れが続いており、やや悪い状況に変わりはない。,
,,□,食料品製造業（製造担当）,受注量や販売量の動き,・インバウンド需要により飲食部門はにぎわっているものの、商品特性上、土産品として輸出できないため、物販でのインバウンド需要は期待できない。,
,,□,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・地方では、コロナ禍で減少した発注量の回復がみられない。単価を引き上げた分、発注量が減らされるなど、トータルでは売上に大きな変化はなく、むしろ収益を圧迫している。さらに、社員の減少などもあり、負の連鎖が止まらない状況である。,
,,□,建設業（従業員）,受注量や販売量の動き,・目立った受注契約がない。,
,,□,建設業（従業員）,受注量や販売量の動き,・資材価格の高騰が続いているため、受注に結び付かないことが多い。,
,,□,輸送業（経営者）,受注量や販売量の動き,・前年の年間売上は前々年を下回っている。１月の売上も前年を下回っており、今月も同様の予想である。,
,,□,通信業（営業担当）,取引先の様子,・顧客の反応は冷え込んだままであるが、業種によっては明るい兆しがみえ始めている。,
