,,▲,一般小売店［医薬品］（経営者）,販売量の動き,・中旬までは平月どおりで推移していたが、下旬にかけて売上額が落ちてきている。通常、年金の支給月は客足も販売額も順調だが、今月の動きは従来と異なっている。景気の悪化によるものか、それとも急に気候が冷えてきたせいなのかはっきりしない。
,,▲,スーパー（経営者）,単価の動き,・新型コロナウイルス新規感染者数の減少が続き消費が回復することを期待していた。しかし、米価の値下がりはあるものの、食品の値上がりや原油価格の高騰が始まり、平均１品単価は上がっている。来客数減少による買上点数の減少もみられ、財布のひもは一層固くなっている。経済の様子は良い話が聞かれず、消費は一段と厳しくなっているようである。消費の状況は前月より良くない。
,,▲,スーパー（店長）,販売量の動き,・新型コロナウイルス新規感染者数が減少してきた社会情勢が影響して、家庭内食需要に低下の兆しがみられる。生鮮食料品を中心に販売量の落ち込みが出始めている。
,,▲,スーパー（店長）,販売量の動き,・会社全体として前年の売上をぎりぎり維持している状態である。
,,▲,スーパー（営業担当）,来客数の動き,・新規感染者数の減少によるリベンジ消費の増加から内食需要が下がっている。新規感染者数が増加して巣籠りによる内食需要が増加した前年の冬と比べると反動減が大きくなっている。季節の地域イベントの自粛も消費活動に大きく影響している。
,,▲,コンビニ（経営者）,来客数の動き,・新型コロナウイルス感染症は大分少なくなってきたが、客の動きはまだまだかなり鈍く売上には直結していない。なぜなのかは分からない。
,,▲,コンビニ（経営者）,来客数の動き,・来客数の減少が依然続いており、厳しい経営である。客単価は上昇したがたばこ増税によるもので、利益につながっていない。
,,▲,コンビニ（経営者）,来客数の動き,・来客数、販売量共に減少傾向にある。地域の景気も改善がみられず、実質収入も減少していると推測される。
,,▲,コンビニ（店長）,来客数の動き,・いざ緊急事態宣言が解除されてみると、意外に財布の中にお金がないという客の声が多く聞かれ、新型コロナウイルスの経済への影響が広く悪い方向に噴き出してきたような印象を受けている。
,,▲,家電量販店（店長）,来客数の動き,・特に年配者の来店数が減っている。
,,▲,乗用車販売店（従業員）,販売量の動き,・新車受注に比べ、余りにも納期が遅れている。納期が遅れているということは、販売や登録に結び付かない。
,,▲,住関連専門店（経営者）,来客数の動き,・新型コロナウイルス感染症は新規感染者数が減少傾向にあるが、客の入りが少なく、高齢者の購買にはまだまだ結び付いていない。買物は様子見という人が多いようである。
