,,○,公認会計士,取引先の様子,・顧客の月次、決算状況から判断している。前月までは製造業関係の売上が上がらず、小売業、サービス業、建設業の足を引っ張っていたが、今月は小売業等の業績の改善がみられ、全体としての景気はやや良くなっている。
,,□,農林水産業（従業者）,受注量や販売量の動き,・売場をみても、農産物は変わらず売れている。ただし、全体的に高値で推移しており、消費者が積極的に買っている感じはない。
,,□,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・役所を中心に印刷物の発注が減っている。依頼があっても発注価格は以前より下がっている。
,,□,電気機械器具製造業（企画担当）,取引先の様子,・半導体製造の顧客動向に変化はみられない。
,,□,建設業（従業員）,受注量や販売量の動き,・人材不足が続いており、中途採用の募集をしても応募がない。案件があっても断らざるを得ないことがある。
,,□,建設業（従業員）,受注量や販売量の動き,・小規模工事の受注は継続しているが、受注量に大きな変化はない。
,,□,建設業（従業員）,受注量や販売量の動き,・特に工場系の投資計画が旺盛で、今後数年分の案件が決まっている。
,,□,通信業（営業担当）,取引先の様子,・顧客からの値下げ要求が厳しくなっている。
,,□,通信業（営業担当）,取引先の様子,・取引先や関係先において、目立った動きは見られない。
,,□,金融業（広報担当）,取引先の様子,・燃料油や食材の価格高騰により、家計に大きな負担が掛かっている。また、大雪の影響で、交通網や対応する行政へのストレスが増大している。
,,□,広告業協会（役員）,受注量や販売量の動き,・例年この時期は、年度末の予算消化で広告出稿が活発になるが、経済環境の先行き不安のため、動きは抑制的である。３か月前と比較しても実績は横ばいである。
,,□,広告代理店（経営者）,取引先の様子,・期末のテレビスポット市況が予想よりも盛り上がっていない。地域の市場も同様である。来期に向けて広告予算を大幅に増やす予定の取引先も少ない。
,,□,経営コンサルタント,それ以外,・物価高騰、特に生鮮食品の値上がりが消費者の全般的な購買意欲を削いでいる。
,,□,コピーサービス業（従業員）,取引先の様子,・ＤＸ化等オフィス周りの需要はあるものの、計画実行には至っていない。
,,□,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・毎年立春に限定商品を発売しているが、毎年複数購入している客が今年は数を減らす傾向が目立つ。生活防衛意識が高まっている。
,,□,その他非製造業［飲食料品卸売業］（経理担当）,受注量や販売量の動き,・食品の値上げが続いており、受注量、販売量共に前年並みで変わらない。
,,▲,食料品製造業（経営者）,受注量や販売量の動き,・季節限定商品の動きは良いが、それ以外の商品の動きは良くない。１品単価が下がっている。
