,,□,金属製品製造業（経営者）,受注量や販売量の動き,・客先での年度末の在庫調整による影響か、例年よりも減産ムードが強くなっている。,
,,□,電気機械器具製造業（企画担当）,取引先の様子,・半導体製造の顧客動向に変化はみられない。,
,,□,建設業（従業員）,受注量や販売量の動き,・資材価格の高騰は続いているものの、販売価格に織り込むことができている。ただし、工事案件は少なくなっている。,
,,□,建設業（従業員）,受注量や販売量の動き,・改修、修繕工事は一定数あるが、受注量に変化はない。,
,,□,輸送業（経営者）,受注量や販売量の動き,・３月の売上は前年を上回る見込みだが、景気が回復してきたという感じはない。製造業の主要取引先からの出荷依頼が増えない限り、景況感は良くならない。,
,,□,通信業（営業担当）,取引先の様子,・顧客に設備投資意欲はみられるものの、実施に移す様子はみられない。,
,,□,通信業（営業担当）,取引先の様子,・取引先とのやりとりのなかで、景気の良しあしに関して変化はみられない。,
,,□,広告業協会（役員）,受注量や販売量の動き,・物価高騰が止まらず、先行き不安のため消費意欲が減退している。広告市場は３か月前とほぼ変わりなく、広告費の縮小傾向が続いている。,
,,□,広告代理店（経営者）,取引先の様子,・各社来期の予算がみえてきたなかで、広告予算を大幅に増やす企業は出てきていない。景気が上向いているとはいえない。,
,,□,経営コンサルタント,それ以外,・卒業、入学、転勤等により比較的大型の消費が見込める時期だが、こうした場面でも、消費者の節約意識が随所に働いている。,
,,□,その他非製造業［飲食料品卸売業］（経営者）,受注価格や販売価格の動き,・４月に値上げを控えているため、今月は仮需要が発生しており、出荷は前年を大きく上回っている。しかし、実際の市場では物価が上昇傾向にあることから、消費控えが起こっている。飲食店の集客状況からもそれがうかがえる。,
,,□,その他非製造業［飲食料品卸売業］（経理担当）,受注量や販売量の動き,・米や食品の価格上昇が続いており、受注量は前年をやや下回っている。,
,,▲,食料品製造業（経営者）,受注量や販売量の動き,・物価高騰が売上に影響している。また、３月は新幹線のトラブルが多く、駅の土産売場の売上に響いている。,
,,▲,食料品製造業（営業担当）,受注量や販売量の動き,・販売量の前年割れが続いている上、落ち込み幅も徐々に大きくなっている。,
,,▲,食料品製造業（製造担当）,受注量や販売量の動き,・集客が見込める大きなイベントもなく、観光シーズンでもないため、来客数は期待値を下回っている。,
,,▲,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・主力の印刷物の発注量が激減している。,
,,▲,輸送用機械器具製造業（経営者）,取引先の様子,・取引先の動きは、業界に関係なく良くない状況が続いている。,
,,▲,建設業（従業員）,受注量や販売量の動き,・物価高騰による客先の見積査定の遅れと金額交渉の長期化により、契約が予定時期より遅延している。,
,,▲,建設業（従業員）,それ以外,・受注量に変化はないものの、建設費高騰等の影響で事業予算内に収まらず、計画中止になる案件が複数出ている。,
