,,▲,乗用車販売店（従業員）,販売量の動き,・販売停止中の車が何車種か出てきており、個人客に販売することのできる車が少なくなっている。,
,,▲,住関連専門店（経営者）,販売量の動き,・３か月前はお盆やお彼岸の仏事小物を多く販売しており、ある程度の売上は保たれていた。しかし、今月は小物販売も落ち込み、売上はやや低下している。,
,,▲,その他専門店［酒］（経営者）,販売量の動き,・今月に入り、各社の値上げが一般市場に反映されつつある。全体的な動きが鈍化しており、芳しくない傾向にある。また、飲食店も同様で新型コロナウイルス感染症の影響が大きくなっている。非常に苦しい状況が続いている。,
,,▲,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・一時は前年を超える環境にあったものの、依然として年々販売量が低下している。個人消費は伸びているが、法人関係の動きが悪く、全体的に販売は減少している。,
,,▲,高級レストラン（経営者）,お客様の様子,・新型コロナウイルス感染症の第８波が来ていることに加え、仕入価格、その他資材が値上がりしている。,
,,▲,一般レストラン（経営者）,来客数の動き,・今月前半の滑り出しはとても良く、景気が良くなってきたと思ったが、中旬から後半にかけて新型コロナウイルスの新規感染者数が増えたためキャンセルが相次ぎ、景気は減退した感じになっている。,
,,▲,タクシー運転手,来客数の動き,・８月は、例年はお盆の帰省など人の移動があり収益が落ち込む月だが、今年は様々なイベントが開催されたことにより、市内イベント会場への移動による利用者が大幅に増加した。また、３月の大きな地震の影響で、観光スポット循環バスの経路変更に伴うタクシー利用者が増大したため、収益は新型コロナウイルス感染症発生前の水準まで上がった。そういったことがあった３か月前との比較ではやや悪くなっている。,
,,▲,通信会社（経営者）,お客様の様子,・年末に向けて、映像サービスとインターネットの両サービスの新規加入者が一気に減少している。身の回りの物価高にも影響されているのか、加入するメニューのほとんどが格安コースに限定されている。,
,,▲,通信会社（営業担当）,お客様の様子,・11月に入り、スーパーマーケット等小売業の店頭販売価格が高騰しているのが目に付くなど、物価の上昇を実感するようになっている。また、新型コロナウイルス感染症が拡大していることから、自主的に行動制限をしている人も多く、景気がやや悪くなっている。,
,,▲,通信会社（営業担当）,単価の動き,・各種物資の値上げの影響がじわじわ出てきている。消費者においても、生活の収支バランスが崩れてきており、家計を圧迫している。,
