,,▲,スーパー（店長）,販売量の動き,・４月から原材料の価格高騰に伴う商品価格の値上げが続いている。客はより価格の安い商品への関心が強くなってきているためか、商品の買上点数が減少している。,
,,▲,スーパー（店長）,販売量の動き,・来客数は伸びているが、客単価が前年比97.7％まで落ちている状況である。,
,,▲,スーパー（営業担当）,お客様の様子,・来客数は既存店ベースで前年を上回るようになってきたが、買上点数は減少し、客単価も下がっている。値上げ、品不足、供給数の減少も出始め、機会ロスが増加している。価格への意識も高くなり、節約志向は強くなっている。,
,,▲,コンビニ（店長）,単価の動き,・原油価格の高騰に端を発した物価高だが、連日メディアが値上げを取り上げているため客も神経質になっている。価格を見て買物をするという意識が大変強くなっており、非常に厳しい状況になってきている。,
,,▲,その他専門店［白衣・ユニフォーム］（経営者）,販売量の動き,・大分人の流れも戻ってきた感じがあるが、ウクライナ問題、原油値上がり、中国のロックダウンの影響は様々なところに出ている。中国のロックダウンにより縫製工場が軒並み操業を停止しており、しかも船便に至ってはいつ出るか分からない状況で、注文が入っても商品がない。また、ガソリン、重油の値上げで全てのものが値上がりしており、制服の業界も１年おきに値上げしているような状態で、客も困惑している。,
,,▲,タクシー運転手,競争相手の様子,・ゴールデンウィークが間に入ったこともあり、３月に起きた地震の被害調査の仕事が全部終わっていないため、仕事量は他社も含めて思ったほど悪くなっていない。,
,,▲,通信会社（営業担当）,単価の動き,・原油や原材料の価格高騰、円安による輸入価格の上昇は、景気に悪影響を及ぼす。,
,,▲,通信会社（営業担当）,お客様の様子,・値上げされるものが多くなっているので、経費削減要求が強くなってきている。,
,,▲,通信会社（営業担当）,単価の動き,・最近は値上げのニュースを良く耳にする。,
,,▲,競艇場（職員）,単価の動き,・利用者数に変化はみられないが、客単価が若干落ち気味になってきている。,
,,▲,美容室（経営者）,来客数の動き,・前年の５月はまん延防止等重点措置の影響で売上がかなり落ち込んでいた。今年はそういった行動制限はないが、前年比約95％となっている。なかなか客の再来店の間隔が短くならないという状況である。,
,,▲,設計事務所（経営者）,単価の動き,・ウクライナ情勢、物価上昇が短期的に改善される見込みがない。建設市場は縮小する。,
,,×,一般小売店［書籍］（経営者）,競争相手の様子,・全体的に新型コロナウイルス感染症の影響が大きいとみているが、買い渋りの様子が見受けられる。,
,,×,スーパー（経営者）,お客様の様子,・あらゆるものやサービスの値段が上がっているため、消費者は買い控え、節約志向に走っている。,
,,×,一般レストラン（経営者）,お客様の様子,・ゴールデンウィークまでは県外客もみられ、人の動きに比例して来客数も上向きになった。その後は新規感染者数が一気に増えたためか客足が途絶えている。新型コロナウイルス対策店認証制度の認証店舗は席数を減らさなければならないため、客足が増えても売上を伸ばしづらいという課題がある。,
