,,▲,衣料品専門店（経営者）,お客様の様子,・円安や物価高騰による買い控えが進んでおり、例年と比べるとその場で購買決定する人が減少している。,
,,▲,衣料品専門店（店長）,来客数の動き,・円安、ウクライナ情勢による物価高騰により、徐々に景気が冷え込んでいるようである。来客数も減少し始めている。,
,,▲,家電量販店（店長）,来客数の動き,・冷蔵庫や洗濯機、テレビなどの買換え需要は根強くある。単価は上がっているが、来客数と購入点数が下がっており前年比約90％である。,
,,▲,住関連専門店（経営者）,来客数の動き,・客の話を聞いていると、物価高でも売上を大きく伸ばしているところと、下降の一途をたどっているところがあり、格差が大きくなっているようである。当店では今月は客がやや少なめで、現状維持が精一杯である。,
,,▲,その他専門店［酒］（経営者）,販売量の動き,・商品の値上げの影響が徐々に出てきていることもあり、前々月から比べると全体的に動きが鈍くなっている。,
,,▲,高級レストラン（スタッフ）,来客数の動き,・コロナ禍が収まってきているが、売上がさほど伸びてこない。,
,,▲,通信会社（経営者）,お客様の様子,・有料テレビサービスの加入数が今年度最低となっている。生活必需品の値上げが家計に響いてきているため、節約志向がますます高まっている。そのため、娯楽分野の有料テレビへの加入は大きく後退している。,
,,▲,通信会社（営業担当）,お客様の様子,・10月に入り、円安や物価高騰が進んできている。また、寒くなってきたことでエネルギー価格高騰の影響が出てきており、消費動向がマイナス傾向にあるという客の声が多くなっている。,
,,▲,通信会社（営業担当）,単価の動き,・物価高騰の影響が日々の生活にも出始めており、景気は悪くなる一方である。,
,,▲,通信会社（営業担当）,お客様の様子,・原価高騰に利益が比例しない構造は変わっていない。,
,,▲,通信会社（営業担当）,お客様の様子,・物価上昇の影響が出てきている。,
,,▲,競艇場（職員）,来客数の動き,・常連客のみで、新規客や大口客が全く来場しない状況が続いている。,
,,▲,美容室（経営者）,来客数の動き,・ここ数か月、既存客のリターン率は前年比94％であったが、今月は80％台に入っている。総来客数も減っている。客も景気動向に敏感になっているという印象を持っている。,
,,▲,美容室（経営者）,来客数の動き,・着物を着る人が少なくなり、着付けの仕事がなくなっている。,
,,▲,設計事務所（経営者）,お客様の様子,・物価上昇、建築資材不足等により当初計画の見直しが必要になっている。縮小や減額案を作成しているうちに、更に見直しの追い打ちを掛けられて、進まない案件が出てきている。,
,,×,商店街（代表者）,競争相手の様子,・閉店する店がどんどん増えている。電気料金が値上がりしており、この先もまだ増えそうである。,
