,,▲,競艇場（職員）,・今月は来場促進イベントを２回行ったにもかかわらず売上が伸びない。２～３か月先は特にイベント等を計画しているわけでもないため、売上は下がると予想される。,
,,▲,美容室（経営者）,・原材料やシャンプー、トリートメントなど商品の仕入単価が上がっている。原価高騰分を販売価格に転嫁することは簡単ではなく、それが経営を圧迫してくるとみている。,
,,▲,その他住宅［住宅展示場運営会社］（従業員）,・新規来場者数が減少するとみており、半年後、１年後の見込み客の減少につながるものと捉えている。,
,,×,商店街（代表者）,・新型コロナウイルス感染症の第７波による新規感染者数の増加が非常に激しく、来客数はどんどん少なくなり、キャンセルが出るような状況になっている。２～３か月後もこの状況は続き、先行きはかなり悪くなるとみている。,
,,×,スーパー（経営者）,・物価の上昇はとどまることを知らず、毎月様々な商品やサービスの価格が上昇している。なおかつ、可処分所得が伸びていない。,
,,×,コンビニ（経営者）,・７月の中旬から新型コロナウイルスの新規感染者数が増えてきて来客数が減少している。特に週末土日の減少が激しくなっており、今後どうなるのか分からない状況である。,
,,×,その他専門店［酒］（経営者）,・国や自治体を挙げての何かしらの抜本的対策がなければ、悪い方向へ行ってしまうのではないかと懸念している。飲食も販売もどの方向、セグメントも悪い状況であり、輸出等が良いと言っても一部に偏った話なので、先行きが非常に不安である。,
,,×,その他専門店［食品］（経営者）,・日用品の値上げが相次いでおり、今後しばらく買い控えが続くとみている。,
,,×,高級レストラン（経営者）,・新型コロナウイルスの感染拡大の影響は一部ではなく全ての業種に出てくるため、２～３か月後の景気は悪くなるとみている。,
,,×,一般レストラン（経営者）,・新型コロナウイルス感染症による宴会の突然のキャンセルが少しある。新型コロナウイルスの新規感染者数が落ち着かなければ商売は安定しない。また、値上がりが激しいため他の同業者も厳しいのではないかとみている。,
,,×,一般レストラン（経営者）,・行動制限がなくとも新型コロナウイルスの感染に対する自己防衛が心理的に働く環境である以上は、消費活動にブレーキが掛かり、景気は下がる一方である。田舎になればなるほどその傾向は強い。新型コロナウイルスに感染しても気にならない程度の症状まで押さえ込める治療薬の開発や分析が進まない限り変わらない。,
,,×,旅行代理店（従業員）,・新型コロナウイルス感染症の第７波の新規感染者数が減少傾向に転じない限り、悪化するのみである。,
