,,▲,衣料品専門店（経営者）,お客様の様子,・猛暑の影響か例年より秋物ニーズを感じない。,
,,▲,その他専門店［白衣・ユニフォーム］（経営者）,販売量の動き,・暑さが長引いた影響もあるが秋冬物の動きが良くない。また、10月から値上げがあるが、駆け込み需要は期待したほどではない。,
,,▲,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・販売価格が急激に上がり、販売量は減少している。,
,,▲,その他小売［ショッピングセンター］（統括）,来客数の動き,・６月は2019年比で売上94％、来客数89％、客単価106％であった。今月は同じく2019年比で売上91％、来客数79％、客単価116％となっており、３か月前を大きく下回る状況である。,
,,▲,高級レストラン（支配人）,来客数の動き,・今夏のにぎわいが９月に入りやや鈍化しており、レストランの来客数に顕著に表れている。また、ホテルの宿泊客はいるものの朝食の喫食率が低下している。,
,,▲,通信会社（営業担当）,お客様の様子,・物価高の影響で客の動向が悪くなっている。,
,,▲,遊園地（経営者）,来客数の動き,・中旬まで暑さが残り、来客数は低調に推移した。下旬も勢いがなく、３連休が２度あった前年と比べて２割減少の見込みである。,
,,▲,美容室（経営者）,来客数の動き,・９月もかなり暑かったため、客足が遠のいている。,
,,×,スーパー（経営者）,お客様の様子,・10月は4600品目超の値上げが控えており、お彼岸後は財布のひもが固くなっている。,
,,×,衣料品専門店（経営者）,それ以外,・周辺の道路整備で通行が不便になり客が来店しにくくなっていることに加え、９月にしては暑い日が続き秋物に気持ちが向きにくくなっており、悪い要因が重なっている。,
,,×,一般レストラン（経営者）,来客数の動き,・週に１度くらいはそこそこ入るが、コロナ禍に戻ったのではないかというくらいほとんど客が来ない状況が続いている。,
,,×,一般レストラン（経営者）,お客様の様子,・芋煮会シーズンに入り野外で楽しむ人が多く、飲食店需要は皆無となっており、繁華街は人の流れが良くない。昼時は人の流れはあるものの、単価が安いため利益は出しづらい。さらに、物価高騰により家計負担が増加しており、飲食店まで消費が回らない。,
"企業
動向
関連

(東北)",,◎,農林水産業（従業者）,受注価格や販売価格の動き,・道の駅などでの販売価格が上がっており、販売量も上向きである。果物が豊富な時期であるため、果物目的の客も増えている。,
,,○,食料品製造業（製造担当）,受注量や販売量の動き,・イベントによる集客、団体ツアー、インバウンド等により、飲食店はお盆帰省後もにぎわっている。実店舗へ足を運んでの購買に移行しているため、通販は減っている。スタッフの確保と育成が急務であり、経費対策も見直しが必要となっている。,
,,○,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・選挙関連の印刷がある。また、広告が増えている。,
,,○,建設業（従業員）,受注量や販売量の動き,・受注は相応にあり良好である。物価上昇の影響もない。,
