,,▲,衣料品専門店（店長）,来客数の動き,・前年は新型コロナウイルス感染症の影響が落ち着いたことによる特需か、礼服やスーツが売れた。今年は前年と比べると厳しくなっている。,
,,▲,住関連専門店（経営者）,販売量の動き,・受注生産をしているが、受注量が減少しているため販売量も減少している。,
,,▲,その他専門店［靴］（従業員）,販売量の動き,・物価高騰の影響が大きい。,
,,▲,高級レストラン（経営者）,お客様の様子,・景気だけではなく、いろいろなことが読めない時代になっている。これ以上続けるのは難しい状況である。,
,,▲,一般レストラン（経営者）,来客数の動き,・気温が高いせいか客の出足が鈍い。ディナータイムの客は相変わらず低調である。当地には観光客は余り来ていないのではないか。,
,,▲,一般レストラン（経営者）,お客様の様子,・夜の部は、法人や組合団体の予約は変わらず入っているものの、一般の振り客は物価上昇の影響のためか落ち込んでいる。大きな宴会はいまだに新型コロナウイルス感染症が理由のキャンセルがある。,
,,▲,観光型旅館（経営者）,来客数の動き,・夏休み、お盆休みの前の手控え感がある。,
,,▲,通信会社（営業担当）,お客様の様子,・物価高は続いている。ガソリン価格も燃料油価格激変緩和補助金の縮小により上がってきている。,
,,▲,競艇場（職員）,単価の動き,・来場者数は減っていないが、１人当たりの購買額が少なくなっている。,
,,▲,美容室（経営者）,来客数の動き,・猛暑のため、客の出足が悪くなっている。,
,,▲,設計事務所（経営者）,お客様の様子,・福祉法人を運営している客から、現在の収入だけでは新築の施設を建てても費用回収するまでに約30年掛かる。本来のサービスに支障が出るため、当面建設はできないという話があった。,
,,×,スーパー（経営者）,お客様の様子,・物価高に付いていけない人が更に増加しているため、買上点数が落ちている。,
,,×,衣料品専門店（経営者）,販売量の動き,・長雨が続き来客数が低迷したが、その後暑くなり夏物の需要が増えたものの品薄になっている。この時期はバランスが難しい。,
"企業
動向
関連

(東北)",,◎,＊,＊,＊,
,,○,食料品製造業（経営者）,受注量や販売量の動き,・駅や空港、サービスエリア等での土産需要は引き続き好調に推移している。しかし、お中元商戦は前年比95～97％の動きである。物価高の影響もあり送り先を絞る傾向がある。トータルで前年はクリアしている。,
,,○,食料品製造業（営業担当）,受注量や販売量の動き,・販売量が前年を上回る月が増えてきており、徐々に景気が良くなっている。,
,,○,食料品製造業（製造担当）,受注量や販売量の動き,・通販、お中元ギフトが前年より減少しているが、実店舗の飲食、物販が好調で全体としては継続して前年を上回っている。人流は増えているが、土産需要は伸び悩んでいる状況である。,
